ID_number,Age,Gender,Neuter_status,Breed_group,Weaning_age,Outdoors,Other_cats,Activity_level,Contact_people,Aggression_stranger,Aggression_owner,Aggression_cats,Shyness_novel,Shyness_strangers,Grooming,Wool_sucking,Behaviour_problem,Aggression_component,Shyness_component,Extraversion_component
1950,15.863,1,1,SBI,5,0,1,3,2,1,1,1,3,4,1,0,2,-0.735082909,1.564977065,-1.658341625
1951,5.5068,1,1,HCS,2,5,1,4,5,1,1,3,2,1,3,0,1,0.448777261,-0.457104945,0.732319585
1952,11.1562,2,1,SBI,4,0,1,3,3,1,1,2,1,1,1,5,2,0.054643826,-1.151609942,-1.37577385
1953,3.6849,2,1,EUR,4,1,1,4,4,1,1,1,1,1,2,2,1,-0.348277591,-0.919846395,-0.055663218
1954,0.7425,1,0,EUR,8,0,1,5,5,1,1,1,1,1,2,0,1,-0.3304448,-0.734536162,1.297448112
1955,3.0384,2,0,EUR,4,1,1,3,4,1,1,1,2,2,2,2,1,-0.476355586,-0.033687621,-0.632995354
1956,5.189,1,1,TUV,4,4,1,5,5,2,2,3,3,3,1,5,1,2.413706349,0.933102345,1.630668593
1957,7.5151,2,1,TUV,5,2,1,4,4,2,3,4,2,1,1,6,2,4.206778679,-1.152464949,0.070602802
1958,2.5918,1,1,ORI,5,5,0,3,5,1,1,4,4,1,2,1,1,0.735228058,0.426219251,0.237864017
1959,9.1205,1,1,HCS,1,5,0,4,5,1,1,5,4,1,3,4,1,1.146251564,0.568867753,1.005668294
1960,2.926,2,1,HCS,3,3,0,4,3,1,1,3,3,3,4,3,1,0.190049938,1.141559741,-0.293026686
1961,20.274,2,1,HCS,4,5,1,2,4,1,1,1,2,2,1,0,1,-0.466624884,-0.222789438,-1.367798934
1962,10.1479,2,1,HCS,3,5,1,2,4,1,1,2,3,3,2,0,1,-0.183679373,0.806017838,-1.177326793
1963,10.0192,2,1,HCS,4,2,1,3,3,1,1,1,2,1,1,0,1,-0.438127437,-0.545716964,-1.305100892
1964,17.9699,2,1,HCS,3,0,0,4,5,1,1,1,1,2,3,0,1,-0.386505739,-0.407817053,0.616442319
1965,3.8329,2,1,HCS,2,5,0,5,3,1,1,2,1,1,1,2,1,0.035182422,-0.773406308,0.093833309
1966,3.5616,2,1,ABY,3,0,1,4,4,1,1,2,3,1,3,0,1,-0.071557495,0.152579618,0.184684793
1967,1.0795,2,1,ABY,4,0,1,4,4,1,1,1,2,2,2,0,1,-0.486086287,0.155414196,0.101808225
1968,3.0027,2,1,HCS,6,5,1,4,2,1,1,1,4,3,1,0,1,-0.751039025,1.79769762,-0.873662176
1969,4.8822,2,1,HCS,2,1,1,3,3,1,1,1,1,1,2,0,1,-0.366110381,-1.105156628,-1.408774548
1970,2.7425,2,0,EUR,4,2,1,4,5,1,1,2,1,1,2,0,1,0.100040109,-0.970091294,0.59564523
1971,2.5726,1,1,SBI,4,5,1,4,5,1,1,1,1,1,1,0,1,-0.320714098,-0.923637979,0.562644532
1972,4.0822,1,1,other,4,1,1,4,5,1,1,2,1,1,3,2,1,0.100040109,-0.970091294,0.59564523
1973,3.0329,2,1,other,4,1,1,3,4,1,1,1,1,2,2,3,1,-0.40433853,-0.593127285,-0.736669011
1974,15.2986,2,1,BRI,4,5,1,3,5,1,1,2,1,1,2,0,1,0.109770811,-1.159193111,-0.139158349
1975,9.0603,1,1,TUV,3,5,1,4,5,1,1,2,1,1,1,0,1,0.100040109,-0.970091294,0.59564523
1976,1.5507,2,1,other,4,1,0,4,5,1,1,1,2,1,3,5,2,-0.392731154,-0.364198316,0.666318189
1977,2.1096,2,1,RAG,4,5,1,2,4,1,1,1,3,3,4,4,1,-0.604433581,0.852471153,-1.210327491
1978,2.6767,2,1,RAG,5,5,1,3,4,1,1,2,4,3,3,4,1,-0.265427131,1.554559319,-0.338849556
1979,1.4986,1,1,RAG,4,2,0,3,3,2,2,1,2,2,2,0,1,1.67434105,-0.419872082,-1.299026906
1980,6.9644,2,1,HCS,8,5,1,3,5,1,1,1,2,1,4,0,1,-0.383000452,-0.553300133,-0.068485391
1981,2.3479,1,1,TUV,4,3,1,3,3,1,1,1,1,1,1,0,1,-0.366110381,-1.105156628,-1.408774548
1982,0.6466,1,0,CRX,6,1,1,5,5,1,1,2,1,1,1,0,1,0.090309407,-0.780989477,1.33044881
1983,10.1397,2,1,CRX,4,1,1,3,3,1,1,1,4,3,1,0,1,-0.713744831,1.604804218,-0.990158005
1984,14.4603,1,1,BUR,4,4,1,5,5,1,1,3,4,2,1,1,1,0.229220806,1.366697127,1.728268265
1985,13.5726,2,1,BUR,4,4,1,3,3,1,1,2,3,4,1,0,1,-0.286765209,1.514732166,-1.007033177
1986,10.4411,2,1,CRX,7,2,1,4,4,1,1,1,1,1,2,0,1,-0.348277591,-0.919846395,-0.055663218
1987,12.3315,2,1,BUR,8,2,1,5,5,1,1,4,3,2,3,0,1,0.721992069,0.760804148,1.657595306
1988,5.4986,1,1,ORI,8,0,1,3,1,1,1,2,5,5,1,5,2,-0.551717947,3.15701559,-1.982503578
1989,12.1014,2,1,TUV,4,2,1,3,5,2,2,2,1,1,1,0,1,2.288030939,-1.549169156,-0.186882151
1990,7.5726,2,1,ORI,5,0,1,3,3,1,1,2,3,2,4,4,3,-0.155181927,0.483090312,-1.11462875
1991,4.3178,2,1,TUV,5,3,1,3,2,4,3,3,3,3,1,0,0,5.520446956,0.049043603,-1.760623491
1992,6.1616,2,1,BUR,5,0,1,4,4,1,1,3,2,2,1,4,1,0.355422127,0.062507566,0.167809621
1993,3.4822,2,1,BUR,8,0,1,4,3,1,1,3,3,3,4,5,3,0.190049938,1.141559741,-0.293026686
1994,7.8986,1,1,TUV,5,3,1,4,4,1,1,3,1,1,1,0,2,0.493230824,-1.012753025,0.010338178
1995,9.5945,2,1,RUS,8,0,1,4,4,1,1,1,2,1,2,0,1,-0.420294646,-0.360406731,0.048010438
1996,7.3562,2,0,RUS,8,0,1,3,5,1,1,2,2,1,1,0,0,0.037753755,-0.599753447,-0.035484693
1997,1.6384,2,0,EUR,4,5,1,4,2,1,2,1,4,4,2,0,0,0.369719909,2.050796318,-0.848550318
1998,1.2849,1,1,EUR,3,3,0,3,3,1,1,1,1,1,2,0,1,-0.366110381,-1.105156628,-1.408774548
1999,4.5589,2,1,BRI,5,1,1,3,4,1,1,3,3,3,1,0,1,0.227344132,0.94866634,-0.409522515
2000,10.9589,1,1,BRI,5,1,1,3,4,1,1,3,2,1,1,1,2,0.43094447,-0.642415178,-0.620791745
2001,0.9671,2,0,BRI,5,1,1,4,4,1,1,1,2,1,1,0,1,-0.420294646,-0.360406731,0.048010438
2002,5.1479,2,0,BRI,1,1,1,3,3,1,1,2,3,3,1,0,1,-0.220973568,0.998911239,-1.060830963
2003,2.8603,1,1,SIB,6,3,1,4,5,1,1,2,2,2,2,0,1,-0.037768588,0.105169297,0.753116674
2004,6.3616,1,1,other,4,4,1,3,5,1,1,2,4,4,2,0,1,-0.30365528,2.066588661,0.333255981
2005,17.2548,2,1,BRI,8,1,1,3,4,1,1,1,2,2,1,0,1,-0.476355586,-0.033687621,-0.632995354
2006,0.9644,1,1,SIB,4,5,0,4,4,1,2,1,2,2,1,0,1,0.700464288,-0.107308033,0.073122296
2007,13.2192,1,1,SIB,4,1,1,3,4,2,1,1,2,2,3,0,1,0.515353967,-0.160941437,-0.652033227
2008,6.3863,2,1,CRX,7,2,1,4,5,1,1,3,3,2,2,3,2,0.310968564,0.618155646,0.889791028
2009,11.1589,2,1,BRI,8,1,1,3,4,1,1,1,2,2,1,0,1,-0.476355586,-0.033687621,-0.632995354
2010,0.9726,1,0,EUR,4,4,0,5,5,1,1,2,1,1,3,0,1,0.090309407,-0.780989477,1.33044881
2011,2.6027,1,1,CRX,5,5,1,5,4,1,1,2,2,2,1,0,1,-0.075062782,0.298062698,0.869612503
2012,3.5562,1,1,CRX,3,5,1,5,5,1,1,1,1,1,1,0,2,-0.3304448,-0.734536162,1.297448112
2013,2.9644,1,1,SIB,4,5,1,5,5,1,1,1,3,3,1,1,1,-0.606062194,1.415985019,1.612390999
2014,1.5479,1,1,SIB,4,5,1,5,5,1,1,1,3,2,1,1,1,-0.540270553,0.900164092,1.558593212
2015,2.1288,2,0,HCS,4,4,1,3,4,1,1,4,3,2,1,0,1,0.71388998,0.386392098,-0.430319604
2016,6.3342,2,1,RAG,4,5,1,3,5,3,2,2,2,3,4,0,1,3.076140154,-0.085341455,0.005349207
2017,3.9288,1,1,BEN,4,5,1,5,5,1,1,2,2,2,2,0,1,-0.047499289,0.294271114,1.487920253
2018,0.6438,2,0,NFO,4,2,0,4,4,1,1,1,2,1,2,0,1,-0.420294646,-0.360406731,0.048010438
2019,12.6685,1,1,RAG,4,5,1,3,4,1,1,1,1,1,1,0,1,-0.338546889,-1.108948212,-0.790466798
2020,4.1452,1,1,SIB,4,3,1,4,5,1,1,1,2,2,1,0,1,-0.458522795,0.151622611,0.720115976
2021,1.6822,1,1,MCO,6,5,0,5,5,1,1,1,3,2,1,0,1,-0.540270553,0.900164092,1.558593212
2022,2.2329,1,1,SIB,4,3,1,5,5,1,1,1,1,1,1,0,1,-0.3304448,-0.734536162,1.297448112
2023,2,2,1,SIB,4,5,1,5,5,1,1,1,2,5,1,0,1,-0.66562842,1.888187209,1.616312916
2024,1.3945,2,1,SIB,6,4,1,3,2,1,1,2,4,4,3,0,1,-0.386345757,2.077963415,-1.521667271
2025,0.6712,1,0,SIB,6,4,1,4,3,1,1,1,1,1,1,0,1,-0.375841083,-0.916054811,-0.673970969
2026,7.3178,1,1,BUR,4,1,1,3,4,1,1,1,2,1,1,0,1,-0.410563945,-0.549508548,-0.686793141
2027,2.2795,1,1,MCO,4,5,1,3,5,1,1,1,1,1,1,0,1,-0.310983396,-1.112739796,-0.172159047
2028,2.4384,1,1,RAG,4,4,0,3,4,1,1,1,2,2,2,0,1,-0.476355586,-0.033687621,-0.632995354
2029,5.0466,1,1,BRI,4,1,0,2,4,1,1,2,2,2,4,1,1,-0.045870677,-0.269242753,-1.334798236
2030,3.2137,2,1,RAG,5,4,1,3,4,1,1,1,2,1,3,5,1,-0.410563945,-0.549508548,-0.686793141
2031,7.6603,1,1,ABY,4,4,1,3,4,1,1,1,2,1,1,0,2,-0.410563945,-0.549508548,-0.686793141
2032,8.6137,1,1,ABY,4,4,1,5,5,1,1,2,1,1,1,0,1,0.090309407,-0.780989477,1.33044881
2033,2.4438,1,1,MCO,5,5,1,3,3,1,1,1,1,1,1,0,1,-0.366110381,-1.105156628,-1.408774548
2034,2.5123,1,1,NFO,6,4,0,4,4,1,1,1,3,3,3,4,1,-0.623894984,1.230674787,0.259279669
2035,6.9014,1,1,MCO,8,3,1,4,4,1,1,2,1,1,1,0,1,0.072476617,-0.96629971,-0.02266252
2036,2.4575,1,1,MCO,6,4,1,4,4,1,1,1,3,3,1,0,1,-0.623894984,1.230674787,0.259279669
2037,2.3233,2,1,SIB,8,5,1,3,3,1,1,1,3,4,1,0,1,-0.707519416,1.561185481,-1.040033875
2038,0.3233,1,0,HCS,1,3,0,5,3,1,1,2,2,3,2,0,1,-0.168417916,0.817675209,0.305102539
2039,3.0082,1,1,HCS,2,5,1,2,4,1,1,1,2,2,1,0,1,-0.466624884,-0.222789438,-1.367798934
2040,1.8356,2,0,SIB,6,5,1,3,4,1,1,1,2,1,1,0,1,-0.410563945,-0.549508548,-0.686793141
2041,6.1014,2,1,SIB,4,5,1,3,4,1,1,2,3,4,3,4,1,-0.259201716,1.510940582,-0.388725426
2042,6.1014,1,1,SIB,4,5,1,3,4,1,1,1,2,1,2,4,1,-0.410563945,-0.549508548,-0.686793141
2043,0.4795,2,0,SIB,4,4,1,4,3,1,1,2,3,3,3,4,1,-0.23070427,1.188013056,-0.326027384
2044,0.4795,2,0,SIB,4,4,1,5,4,1,1,1,2,2,1,3,1,-0.495816989,0.344516013,0.836611805
2045,4.8027,2,1,SIB,8,5,1,3,4,1,1,2,2,2,2,0,1,-0.055601378,-0.080140936,-0.599994656
2046,0.4986,2,0,SIB,4,3,1,5,5,1,1,1,1,1,3,1,1,-0.3304448,-0.734536162,1.297448112
2047,5.2795,1,1,SIB,4,5,1,5,5,1,1,3,3,3,2,0,1,0.235446221,1.323078389,1.678392395
2048,3.9178,1,1,SIB,4,5,1,4,1,1,3,3,3,3,1,0,3,2.508024104,0.623698453,-1.587014045
2049,1.2164,2,1,SIB,5,4,0,4,4,1,1,2,2,1,1,0,1,0.000459561,-0.406860046,0.081011137
2050,8.1425,2,1,MCO,4,1,1,2,2,1,1,2,5,5,3,2,1,-0.514423752,2.964122188,-2.098999407
2051,4.2055,1,1,MCO,4,1,1,2,4,1,1,1,2,2,3,4,1,-0.466624884,-0.222789438,-1.367798934
2052,0.2986,2,0,SIB,4,4,1,4,5,2,2,2,2,2,3,0,1,2.140491541,-0.284806748,0.705392872
2053,0.6795,2,0,SIB,4,5,1,3,2,2,2,2,2,2,3,0,1,2.067531765,-0.462533812,-1.884333959
2054,3.726,1,0,CRX,6,1,1,4,4,1,1,2,1,1,1,0,1,0.072476617,-0.96629971,-0.02266252
2055,8.0027,1,1,SIB,4,5,1,3,5,1,1,2,1,1,1,0,1,0.109770811,-1.159193111,-0.139158349
2056,5.9123,2,1,SIB,6,5,1,4,5,1,1,1,1,1,1,0,1,-0.320714098,-0.923637979,0.562644532
2057,6.1041,2,1,SIB,4,5,1,4,3,1,1,1,1,2,1,0,1,-0.441632724,-0.400233884,-0.620173182
2058,1.3041,2,1,SIB,5,5,1,5,4,1,1,2,4,4,3,0,1,-0.350680176,2.44858388,1.18455539
2059,3.1507,2,0,SIB,4,5,1,3,3,1,1,1,2,2,2,3,1,-0.503919078,-0.029896037,-1.251303105
2060,4.6822,2,1,SIB,5,1,1,3,2,1,1,2,1,1,1,3,1,0.027080333,-1.147818358,-1.994081601
2061,5.1726,1,1,ABY,5,3,1,3,4,1,1,1,2,1,1,0,1,-0.410563945,-0.549508548,-0.686793141
2062,10.3123,2,1,HCS,6,5,0,3,4,1,1,1,3,1,3,0,1,-0.482581,0.009931116,-0.583119485
2063,2.0877,2,1,NFO,4,4,1,3,4,1,1,1,2,1,1,0,1,-0.410563945,-0.549508548,-0.686793141
2064,16.1205,1,1,HCS,4,0,1,2,3,1,1,2,3,3,2,0,1,-0.211242866,0.809809422,-1.795634543
2065,3.3507,2,1,BEN,4,1,1,4,3,2,1,3,2,2,4,2,1,1.319568187,-0.060954666,-0.469536002
2066,2.4986,1,1,CRX,4,4,1,5,5,1,1,1,3,3,3,0,1,-0.606062194,1.415985019,1.612390999
2067,0.5863,1,0,NFO,4,2,1,5,5,1,1,2,5,1,4,4,1,-0.197758816,1.456769179,1.745143436
2068,14.6959,2,1,RAG,4,4,1,3,4,1,1,1,1,1,3,0,1,-0.338546889,-1.108948212,-0.790466798
2069,8.6877,1,1,RAG,4,4,1,2,5,1,1,1,2,1,3,0,1,-0.37326975,-0.74240195,-0.80328897
2070,11.389,2,1,RAG,4,3,1,2,3,1,1,1,2,1,1,4,2,-0.428396735,-0.734818781,-2.039904471
2071,12.5863,1,1,EUR,4,4,1,4,5,1,1,3,2,1,1,0,2,0.448777261,-0.457104945,0.732319585
2072,5.4411,2,1,ABY,4,1,1,4,5,1,1,3,3,1,1,0,3,0.376760205,0.102334719,0.835993242
2073,5.211,2,1,BRI,1,0,0,3,3,1,1,1,2,2,2,0,1,-0.503919078,-0.029896037,-1.251303105
2074,10.2932,2,1,SIB,4,0,0,3,4,1,1,1,2,2,2,4,2,-0.476355586,-0.033687621,-0.632995354
2075,5.0438,2,1,RAG,4,1,1,3,4,1,1,2,2,2,3,0,1,-0.055601378,-0.080140936,-0.599994656
2076,8.3479,2,1,RAG,4,5,1,3,3,1,1,1,1,1,1,2,1,-0.366110381,-1.105156628,-1.408774548
2077,1.4493,1,1,RAG,4,5,1,4,4,1,1,1,3,1,2,0,1,-0.492311702,0.199032933,0.151684095
2078,6.1945,2,1,RAG,8,4,1,3,3,1,1,2,1,1,1,2,1,0.054643826,-1.151609942,-1.37577385
2079,2.0466,1,1,RAG,4,5,1,3,3,1,1,1,3,3,1,0,1,-0.641727775,1.045364554,-1.093831662
2080,4.2356,2,0,RAG,4,4,1,4,4,1,1,1,1,1,2,2,1,-0.348277591,-0.919846395,-0.055663218
2081,0.4164,1,0,MCO,5,5,1,5,4,1,1,1,1,1,1,0,1,-0.358008292,-0.730744578,0.679140362
2082,1.6603,1,1,ABY,4,5,1,5,4,1,1,4,2,1,3,0,1,0.832237274,-0.310664859,0.881816112
2083,1.9507,2,1,RAG,4,2,0,3,4,2,1,2,4,3,3,0,1,0.726282421,1.427305503,-0.357887429
2084,0.6192,2,0,RAG,2,3,0,5,4,1,1,1,2,2,3,0,1,-0.495816989,0.344516013,0.836611805
2085,2.5562,2,1,RAG,4,5,1,5,5,1,1,2,2,2,2,4,1,-0.047499289,0.294271114,1.487920253
2086,3.1233,2,1,RAG,4,5,0,5,5,1,1,1,3,4,2,3,1,-0.671853835,1.931805946,1.666188785
2087,3.2219,1,1,RAG,4,5,1,3,5,1,1,1,1,1,3,2,1,-0.310983396,-1.112739796,-0.172159047
2088,2.7096,2,1,RAG,4,5,1,3,4,1,1,3,2,2,2,0,1,0.365152829,-0.126594251,-0.566993958
2089,4.5342,1,1,RAG,4,5,1,3,3,1,1,1,1,1,2,0,1,-0.366110381,-1.105156628,-1.408774548
2090,1.4055,2,0,RAG,4,5,1,5,5,1,1,1,2,1,1,0,1,-0.402461856,-0.175096499,1.401121768
2091,3.3973,2,1,RAG,4,1,1,4,4,1,1,2,2,2,3,2,1,-0.06533208,0.108960881,0.134808923
2092,3.3973,2,1,RAG,4,0,1,3,3,1,1,2,2,2,3,2,1,-0.083164871,-0.076349352,-1.218302407
2093,1.2438,2,1,RAG,4,1,1,3,3,1,1,1,3,2,3,0,1,-0.575936134,0.529543627,-1.147629448
2094,0.9479,2,1,RAG,5,1,1,3,3,1,1,1,2,2,3,0,1,-0.503919078,-0.029896037,-1.251303105
2095,4.1233,1,1,BEN,5,4,1,5,5,1,1,3,1,1,1,0,1,0.511063615,-0.827442792,1.363449508
2096,5.0466,2,1,RAG,4,1,1,3,3,1,1,2,4,4,3,0,1,-0.358782265,2.07417183,-0.90335952
2097,2.2904,1,1,RAG,4,5,1,4,4,1,1,1,2,2,2,0,1,-0.486086287,0.155414196,0.101808225
2098,1.7096,1,1,RAG,4,5,1,3,4,1,1,1,2,2,2,0,1,-0.476355586,-0.033687621,-0.632995354
2099,2.0301,2,1,RAG,3,1,1,3,2,2,1,1,2,2,4,0,1,0.460226982,-0.153358268,-1.888648728
2100,1.9507,2,1,RAG,4,2,1,4,4,1,1,3,3,2,4,0,0,0.283405071,0.62194723,0.271483278
2101,3.7014,1,1,ABY,4,4,1,4,5,1,1,1,1,1,1,0,1,-0.320714098,-0.923637979,0.562644532
2102,5.1479,1,1,RAG,4,2,1,4,5,1,1,1,3,2,1,5,1,-0.530539851,0.711062275,0.823789632
2103,4.4247,2,1,RAG,5,2,1,4,5,1,1,1,1,2,2,0,3,-0.386505739,-0.407817053,0.616442319
2104,1.789,2,1,HCS,4,0,1,3,5,1,1,2,2,2,3,0,1,-0.028037886,-0.08393252,0.018313094
2105,3.3562,2,1,HCS,2,0,1,4,5,1,2,2,4,4,2,5,1,0.873164594,1.992968249,1.039373632
2106,2.7753,1,1,RAG,3,3,1,4,4,1,1,1,1,1,1,0,1,-0.348277591,-0.919846395,-0.055663218
2107,2.9726,1,1,MCO,5,3,1,3,3,1,1,1,2,3,1,0,1,-0.569710719,0.48592489,-1.197505318
2108,1.4247,1,1,RAG,5,1,1,3,4,1,1,1,2,2,2,4,1,-0.476355586,-0.033687621,-0.632995354
2109,3.1452,1,1,RAG,4,5,1,5,5,1,1,2,2,1,3,0,1,0.018292352,-0.221549813,1.434122467
2110,1.6849,1,1,RAG,4,5,1,5,5,1,1,1,2,2,3,0,1,-0.468253497,0.340724428,1.454919555
2111,0.2466,2,0,MCO,4,3,0,5,4,1,1,1,2,2,4,4,1,-0.495816989,0.344516013,0.836611805
2112,1.2877,2,1,RAG,4,2,1,3,4,1,1,2,3,1,3,4,1,-0.061826793,-0.036522199,-0.550118787
2113,1.4603,1,1,BRI,4,4,0,4,4,1,1,2,3,3,3,0,1,-0.203140777,1.184221472,0.292280367
2114,2.0658,1,1,EUR,4,3,0,4,4,2,2,2,1,1,3,0,1,2.250736745,-1.356275755,-0.070386321
2115,5.3699,2,1,HCS,1,4,1,3,4,1,1,1,2,1,1,0,1,-0.410563945,-0.549508548,-0.686793141
2116,1.2658,1,1,PER,4,5,0,3,5,1,1,1,1,1,2,0,1,-0.310983396,-1.112739796,-0.172159047
2117,4.4493,1,1,TUV,4,3,1,5,5,2,1,3,3,3,3,0,1,1.227155773,1.195824573,1.659354522
2118,4.9562,1,1,TUV,4,1,1,4,4,3,3,5,2,2,1,0,2,5.553450798,-0.810351153,0.138363415
2119,16.0329,1,1,SBI,3,5,0,2,5,1,1,1,3,4,1,0,1,-0.642661729,1.364500495,-0.538221953
2120,0.6959,2,0,DRX,4,3,1,4,4,1,1,1,2,1,3,0,1,-0.420294646,-0.360406731,0.048010438
2121,2.1644,2,1,HCS,4,1,1,3,4,1,1,1,3,3,2,0,1,-0.614164283,1.04157297,-0.475523911
2122,1.4438,1,0,CRX,6,0,1,4,5,1,1,1,1,1,2,1,1,-0.320714098,-0.923637979,0.562644532
2123,0.463,2,0,HCS,3,5,1,5,5,1,1,1,4,4,4,2,1,-0.743870891,2.49124561,1.769862442
2124,3.7205,2,1,RAG,4,1,1,2,4,1,1,1,2,2,1,0,1,-0.466624884,-0.222789438,-1.367798934
2125,3.7205,2,1,RAG,4,1,1,3,3,1,1,2,2,3,1,0,1,-0.148956512,0.439471575,-1.16450462
2126,3.537,1,1,RAG,6,2,1,2,2,1,1,1,3,4,1,4,2,-0.725352207,1.375875248,-2.393145205
2127,0.7096,2,0,SBI,4,1,1,5,5,1,1,1,2,2,3,3,1,-0.468253497,0.340724428,1.454919555
2128,2.5123,1,1,HCS,1,1,1,5,4,2,1,2,4,2,4,5,2,0.772612659,1.28968821,1.057921943
2129,14.8795,2,1,NFO,5,4,0,4,3,3,2,4,1,2,2,1,2,3.990599578,-1.056823689,-0.587932761
2130,0.4192,2,0,RAG,5,1,1,5,5,1,1,1,4,4,1,0,1,-0.743870891,2.49124561,1.769862442
2131,0.474,1,0,MCO,5,2,1,4,4,1,1,1,2,1,3,1,1,-0.420294646,-0.360406731,0.048010438
2132,0.4849,1,0,SIB,4,2,0,5,5,1,4,1,2,1,3,4,1,3.157189872,-0.963263185,1.315063982
2133,12.6082,1,1,RUS,5,2,0,4,3,2,1,4,5,4,3,0,1,1.392687945,2.602552865,-0.01791876
2134,3.7425,2,0,SBI,4,0,1,3,4,1,1,2,2,2,1,0,1,-0.055601378,-0.080140936,-0.599994656
2135,0.6877,2,0,SBI,8,0,1,5,5,1,1,1,1,1,1,2,1,-0.3304448,-0.734536162,1.297448112
2136,1.6795,1,1,SBI,4,5,1,4,4,1,2,2,2,3,2,0,1,1.055426855,0.362059579,0.159920781
2137,1.3205,1,0,SBI,4,4,1,5,5,1,1,3,1,1,1,4,1,0.511063615,-0.827442792,1.363449508
2138,12.2904,1,1,HCS,2,5,0,3,5,1,1,2,2,2,3,4,1,-0.028037886,-0.08393252,0.018313094
2139,2.1123,2,1,HCS,2,3,1,4,4,1,1,2,2,2,2,3,1,-0.06533208,0.108960881,0.134808923
2140,2.1123,1,1,HCS,2,3,1,4,4,1,1,1,2,3,1,3,1,-0.551877929,0.671235123,0.155606012
2141,1.0986,1,0,NFO,4,2,1,5,5,1,1,1,3,2,2,0,1,-0.540270553,0.900164092,1.558593212
2142,6.7507,2,1,RAG,4,4,1,4,5,1,1,2,3,3,3,0,1,-0.175577285,1.180429887,0.910588117
2143,3.7726,2,0,RAG,8,4,1,4,4,1,1,1,1,1,1,0,1,-0.348277591,-0.919846395,-0.055663218
2144,0.9973,2,0,RAG,8,4,1,4,4,1,1,1,2,3,1,0,1,-0.551877929,0.671235123,0.155606012
2145,12.3918,1,1,RAG,4,5,0,2,4,1,1,2,1,1,1,0,1,0.09193802,-1.344503344,-1.492269679
2146,1.3671,2,0,RAG,5,5,1,4,5,1,1,1,1,1,1,0,1,-0.320714098,-0.923637979,0.562644532
2147,5.0548,2,1,RAG,4,5,1,3,5,1,1,3,1,1,3,0,1,0.530525018,-1.205646426,-0.106157651
2148,3.2192,1,1,RAG,4,5,0,4,3,1,1,2,2,3,1,0,1,-0.158687214,0.628573392,-0.42970104
2149,4.1397,2,1,RAG,4,5,1,4,4,1,1,1,1,1,1,0,1,-0.348277591,-0.919846395,-0.055663218
2150,6.8301,2,1,RAG,4,5,1,4,5,1,1,1,1,1,1,0,1,-0.320714098,-0.923637979,0.562644532
2151,5.2685,2,1,RAG,4,5,1,4,5,1,1,1,1,1,1,0,1,-0.320714098,-0.923637979,0.562644532
2152,3.0329,2,1,RUS,4,1,0,5,5,1,1,5,3,2,3,2,1,1.142746277,0.714350833,1.690596004
2153,1.2548,2,1,HCS,5,1,0,4,4,1,1,1,2,1,2,4,1,-0.420294646,-0.360406731,0.048010438
2154,0.3589,1,1,MCO,5,5,1,4,4,1,1,1,3,3,1,0,1,-0.623894984,1.230674787,0.259279669
2155,0.7014,1,1,RAG,4,3,0,4,5,1,2,1,2,2,3,3,1,0.728027781,-0.111099617,0.691430047
2156,2.611,1,1,RAG,4,1,1,3,5,1,1,1,1,1,1,0,1,-0.310983396,-1.112739796,-0.172159047
2157,1.3973,2,0,RAG,4,0,1,3,4,1,1,1,2,2,1,0,1,-0.476355586,-0.033687621,-0.632995354
2158,0.211,1,0,RAG,8,0,1,4,4,1,1,1,1,1,1,0,1,-0.348277591,-0.919846395,-0.055663218
2159,2.2603,2,1,RAG,4,1,0,3,3,1,1,4,2,2,2,0,1,0.758343544,-0.169255981,-1.152301011
2160,1.5233,1,1,RAG,4,3,0,3,5,1,1,3,2,1,2,0,1,0.458507963,-0.646206762,-0.002483994
2161,8.2521,1,1,HCS,5,2,1,3,4,3,2,1,1,2,1,0,1,2.765631151,-1.110357146,-0.803430685
2162,1.3534,1,0,RAG,4,4,1,2,2,2,2,2,2,2,1,0,1,2.077262467,-0.651635629,-2.619137538
2163,12.8466,2,1,RAG,4,5,1,3,4,1,1,1,4,4,2,0,1,-0.751972979,2.11683356,-0.318052468
2164,3.1151,2,0,RAG,5,5,1,3,3,1,1,1,2,2,1,0,1,-0.503919078,-0.029896037,-1.251303105
2165,3.1726,2,0,RAG,4,5,1,3,3,1,1,1,2,2,1,0,1,-0.503919078,-0.029896037,-1.251303105
2166,13.4986,2,1,RAG,5,5,1,3,4,1,1,1,1,1,,0,0,-0.338546889,-1.108948212,-0.790466798
2167,8.3507,1,1,RAG,4,3,1,3,4,1,1,1,1,1,1,0,1,-0.338546889,-1.108948212,-0.790466798
2168,2.8027,2,1,RAG,5,5,0,3,4,1,1,1,1,2,1,0,1,-0.40433853,-0.593127285,-0.736669011
2169,0.7123,2,0,RAG,4,3,0,4,4,1,1,1,1,1,1,0,1,-0.348277591,-0.919846395,-0.055663218
2170,0.2493,2,0,TUV,4,1,1,3,4,1,1,1,2,1,1,0,1,-0.410563945,-0.549508548,-0.686793141
2171,9.5397,2,1,RAG,4,0,0,5,5,1,1,1,3,2,2,0,1,-0.540270553,0.900164092,1.558593212
2172,0.7151,1,1,RAG,5,5,1,3,4,1,1,1,2,1,3,4,1,-0.410563945,-0.549508548,-0.686793141
2173,0.474,2,0,RAG,4,5,1,4,3,1,1,1,2,1,2,4,1,-0.447858139,-0.356615147,-0.570297312
